&BOXOKMC18
&TIME           (in s)      0.0000000E+00
&ISTEP                      0
&IPATCH                     1
&ITIMESECTION               1
 
&LATT     lattice length(in A):      3.1652000E+00
&BOXLOW                (in LU):      -8.0000E+02    -8.0000E+02    -8.0000E+02
&BOXSIZE               (in LU):      1.6000E+03     1.6000E+03     1.6000E+03
&NGRAIN        0
!                Seed ID          x(LU)          y(LU)          z(LU)
&BOXSEINDEX                IBox      SEUsedIndexFrom        SEUsedIndexTo      SEExpdIndexFrom        SEExpdIndexTo   SEVirtualIndexFrom     SEVirtualIndexTo
&BOXSEDATA                    1                    1                  160                    1                  160                    1                  160
&ELEMENT               H              HE               W              VC
&TYPE            IBox           Layer         GBSeed1         GBSeed2           Statu         Record1         Record2           x(LU)           y(LU)           z(LU)               H              HE               W              VC
                    1               1               0               0               1             138               0      1.7185E+01     -7.3271E+00     -1.3965E+01               0               0               0               1
                    1               1               0               0               1             139               0     -8.9934E+00     -7.8324E+00     -6.6818E+01               0               0               1               0
                    1               1               0               0               1             140               0     -2.6026E+00     -5.8918E-01      1.2589E+00               0               0               0               1
                    1               1               0               0               1             141               0      7.2575E+00     -1.3161E+01     -6.7323E+00               0               0               1               0
                    1               1               0               0               1             142               0      5.1229E+01      1.6046E+01     -7.2621E+00               0               0               0               1
                    1               1               0               0               1             143               0      6.3018E+01     -1.8766E+01     -3.5495E+01               0               0               1               0
                    1               1               0               0               1             144               0     -1.2208E+00     -1.8339E+00     -2.2446E+01               0               0               0               1
                    1               1               0               0               1             145               0     -6.3625E+01      3.0584E+01      4.6634E+00               0               0               1               0
                    1               1               0               0               1             146               0      6.2046E+01      2.3137E+01     -2.9459E+00               0               0               0               1
                    1               1               0               0               1             147               0     -8.5265E+00     -2.3935E+01      4.7055E+01               0               0               1               0
                    1               1               0               0               1             148               0     -2.6849E+00      1.5290E+01      3.3969E-01               0               0               0               1
                    1               1               0               0               1             149               0     -2.7431E+01     -5.9323E+00     -2.6786E+01               0               0               1               0
                    1               1               0               0               1             150               0      1.2674E+00      4.1365E+00      5.0638E+01               0               0               0               1
                    1               1               0               0               1             151               0     -5.8918E+00      6.4592E+01      2.9085E+01               0               0               1               0
                    1               1               0               0               1             152               0      6.3448E+01      4.8840E+00     -7.7876E+00               0               0               0               1
                    1               1               0               0               1             153               0     -3.9988E+01     -1.7793E+01      1.3479E+01               0               0               1               0
                    1               1               0               0               1             154               0      3.2702E+00      1.6275E-01      1.4014E+00               0               0               0               1
                    1               1               0               0               1             155               0     -5.3996E-02      9.4806E-02      1.0420E+00               0               0               1               0
                    1               1               0               0               1             156               0     -2.6638E+01      2.7703E+01      2.7787E+01               0               0               0               1
                    1               1               0               0               1             157               0      3.7451E+00     -2.4692E+00     -5.5433E+00               0               0               1               0
                    1               1               0               0               1             158               0     -1.4529E-01      1.3069E+00      9.3859E+00               0               0               0               1
                    1               1               0               0               1             159               0     -2.9598E+01      2.2040E+01     -2.1247E+01               0               0               1               0
                    1               1               0               0               1             160               0     -1.3305E+01     -1.1521E+00      1.4122E+00               0               0               0               1
